abacalero	abacalera
capuano	capuana
capuchino	capuchina
caquetío	caquetía
caquéctico	caquéctica
carabero	carabera
carabobeño	carabobeña
carachento	carachenta
carachoso	carachosa
caracolero	caracolera
caracterizado	caracterizada
caracterizador	caracterizadora
caracterológico	caracterológica
característico	característica
caracterólogo	caracteróloga
carado	carada
carajito	carajita
carajo	caraja
caramanchelero	caramanchelera
carambolero	carambolera
caramilloso	caramillosa
caranaveño	caranaveña
carantoñero	carantoñera
carantón	carantóna
carapachayo	carapachaya
caraqueño	caraqueña
cararoso	cararosa
caratejo	carateja
caratoso	caratosa
caratulado	caratulada
caratulero	caratulera
caravelino	caravelina
carbonario	carbonaria
carbonatado	carbonatada
carbonero	carbonera
carbonoso	carbonosa
carbonífero	carbonífera
carboxílico	carboxílica
carbuncoso	carbuncosa
carbónico	carbónica
carcamán	carcamána
carcelario	carcelaria
carcelero	carcelera
carcinogénico	carcinogénica
carcinológico	carcinológica
carcinógeno	carcinógena
carcomiento	carcomienta
carcoso	carcosa
cardador	cardadora
cardenalicio	cardenalicia
cardiaco	cardiaca
cardiocirujano	cardiocirujana
cardiológico	cardiológica
cardiorrespiratorio	cardiorrespiratoria
cardiotónico	cardiotónica
cardiáceo	cardiácea
cardiálgico	cardiálgica
cardiólogo	cardióloga
carduzador	carduzadora
cardítico	cardítica
careador	careadora
carelio	carelia
carenciado	carenciada
carero	carera
careto	careta
cargado	cargada
cargador	cargadora
cargoso	cargosa
carguero	carguera
carguillero	carguillera
cariacedo	cariaceda
cariacontecido	cariacontecida
cariacuchillado	cariacuchillada
cariado	cariada
cariaguileño	cariaguileña
carialzado	carialzada
cariampollado	cariampollada
cariancho	cariancha
caribello	caribellla
caribeño	caribeña
caricato	caricata
caricaturesco	caricaturesca
carichato	carichata
caricioso	cariciosa
caricáceo	caricácea
caridelantero	caridelantera
cariduro	caridura
carifruncido	carifruncida
carigordo	carigorda
cariharto	cariharta
carilampiño	carilampiña
carilargo	carilarga
carilimpio	carilimpia
carilindo	carilinda
carilleno	carillena
carillo	carillla
carilucio	carilucia
carinegro	carinegra
carininfo	carininfa
cario	caria
cariocariáceo	cariocariácea
cariocinético	cariocinética
cariofileo	cariofilea
cariofiláceo	cariofilácea
carioso	cariosa
cariparejo	caripareja
carirraído	carirraída
carirredondo	carirredonda
carismático	carismática
caristio	caristia
caritativo	caritativa
cariñoso	cariñosa
carlancón	carlancóna
carlovingio	carlovingia
carmelitano	carmelitana
carmenador	carmenadora
carminativo	carminativa
carminoso	carminosa
carmíneo	carmínea
carnavelesco	carnavelesca
carnaválico	carnaválica
carneador	carneadora
carneruno	carneruna
carnicero	carnicera
carniseco	carniseca
carnoso	carnosa
carnudo	carnuda
carnívoro	carnívora
caro	cara
carolingio	carolingia
carolino	carolina
caronchoso	caronchosa
caroquero	caroquera
caroreño	caroreña
caroñoso	caroñosa
carpetano	carpetana
carpetero	carpetera
carpetovetónico	carpetovetónica
carpeño	carpeña
carpiano	carpiana
carpintero	carpintera
carpófago	carpófaga
carracero	carracera
carraco	carraca
carranclo	carrancla
carrancudo	carrancuda
carrascoso	carrascosa
carraspeño	carraspeña
carraspiento	carraspienta
carrasposo	carrasposa
carrasqueño	carrasqueña
carrañón	carrañóna
carredano	carredana
carretillero	carretillera
carretonero	carretonera
carrilano	carrilana
carrilero	carrilera
carrilludo	carrilluda
carro	carrra
carrocero	carrocera
carroñero	carroñera
carroño	carroña
carroñoso	carroñosa
carrrañoso	carrrañosa
carrubio	carrubia
carrujado	carrujada
cartaginés	cartaginésa
cartelado	cartelada
cartelero	cartelera
cartero	cartera
cartesiano	cartesiana
cartilaginoso	cartilaginosa
cartilagíneo	cartilagínea
cartográfico	cartográfica
cartomántico	cartomántica
cartométrico	cartométrica
cartonero	cartonera
cartujano	cartujana
cartujo	cartuja
cartulario	cartularia
cartógrafo	cartógrafa
carunculado	carunculada
carupanero	carupanera
carón	caróna
casadero	casadera
casado	casada
casalero	casalera
casamentero	casamentera
casanareño	casanareña
casariego	casariega
cascabelero	cascabelera
cascado	cascada
cascajoso	cascajosa
cascajuelo	cascajuela
cascarillero	cascarillera
cascarrioso	cascarriosa
cascarrón	cascarróna
cascarudo	cascaruda
cascorvo	cascorva
cascudo	cascuda
caseico	caseica
caseoso	caseosa
casero	casera
casiosido	casiosida
casmeño	casmeña
caspiento	caspienta
caspio	caspia
caspolino	caspolina
casposo	casposa
casquero	casquera
casquiacopado	casquiacopada
casquiblando	casquiblanda
casquilucio	casquilucia
casquimuleño	casquimuleña
casquivano	casquivana
castalio	castalia
castañero	castañera
castaño	castaña
castañuelo	castañuela
castellano	castellana
castellanoleonés	castellanoleonésa
castellanomanchego	castellanomanchega
castigador	castigadora
castillado	castillada
castizo	castiza
casto	casta
castor	castora
castrado	castrada
castrador	castradora
castreño	castreña
castrino	castrina
casuárido	casuárida
casuístico	casuística
catabólico	catabólica
catadióptrico	catadióptrica
catador	catadora
catalizador	catalizadora
catalogador	catalogadora
catalán	catalána
cataláunico	cataláunica
cataléptico	cataléptica
catalítico	catalítica
catamarqueño	catamarqueña
catarriento	catarrienta
catarroso	catarrosa
catastrófico	catastrófica
catatónico	catatónica
catecúmeno	catecúmena
catedralicio	catedralicia
catedrático	catedrática
categoremático	categoremática
categorizador	categorizadora
categórico	categórica
catenario	catenaria
catequismo	ca
catequizador	catequizadora
catequístico	catequística
caterético	caterética
cateto	cateta
catingudo	catinguda
catire	catira
cativo	cativa
catoniano	catoniana
catorceno	catorcena
catorzavo	catorzava
catracho	catracha
catrín	catrína
catádromo	catádroma
catártico	catártica
católico	católica
catóptrico	catóptrica
caucano	caucana
caucasiano	caucasiana
cauchero	cauchera
cauchicultor	cauchicultora
caucionado	caucionada
caucionero	caucionera
caucáseo	caucásea
caucásico	caucásica
caudado	caudada
caudaloso	caudalosa
caudato	caudata
caudino	caudina
caulífero	caulífera
cauquenino	cauquenina
causador	causadora
causativo	causativa
causídico	causídica
cauteloso	cautelosa
cauterizador	cauterizadora
cautivador	cautivadora
cautiveriocauto	cautiveriocauta
cautivo	cautiva
cavadizo	cavadiza
cavado	cavada
cavador	cavadora
cavanillero	cavanillera
cavernario	cavernaria
cavernoso	cavernosa
caviloso	cavilosa
cavo	cava
cayeyano	cayeyana
cayuco	cayuca
cayuquero	cayuquera
cazadero	cazadera
cazado	cazada
cazador	cazadora
cazallero	cazallera
cazcarriento	cazcarrienta
cazcarrioso	cazcarriosa
cazcorvo	cazcorva
cazolero	cazolera
cazoletero	cazoletera
cazudo	cazuda
cazurro	cazurrra
caído	caída
cañamero	cañamera
cañameño	cañameña
cañamonado	cañamonada
cañamonero	cañamonera
cañarejo	cañareja
cañariego	cañariega
cañengo	cañenga
cañero	cañera
cañetano	cañetana
cañicultor	cañicultora
cañilavado	cañilavada
cañizo	cañiza
cañonero	cañonera
caótico	caótica
ceajo	ceaja
cebadazo	cebadaza
cebado	cebada
cebador	cebadora
cebichero	cebichera
cebollento	cebollenta
cebollero	cebollera
cebolludo	cebolluda
cebrado	cebrada
cebruno	cebruna
cebuano	cebuana
cebón	cebóna
ceceoso	ceceosa
cedicio	cedicia
cedizo	cediza
cedrino	cedrina
cefalo	céfalo
cefaloraquídeo	cefaloraquídea
cefalágico	cefalágica
cefrado	cefrada
cefálico	cefálica
cegador	cegadora
cegajo	cegaja
cegajoso	cegajosa
cegatero	cegatera
cegato	cegata
cegatoso	cegatosa
cegatón	cegatóna
ceibeño	ceibeña
ceilanés	ceilanésa
cejijunto	cejijunta
cejudo	cejuda
cejunto	cejunta
celado	celada
celador	celadora
celastráceo	celastrácea
celastríneo	celastrínea
celebrado	celebrada
celebrador	celebradora
celebérrimo	celebérrima
celeminero	celeminera
celendino	celendina
celerado	celerada
celestinesco	celestinesca
celestino	celestina
cellenco	cellenca
celomado	celomada
celomático	celomática
celoso	celosa
celtibérico	celtibérica
celtohispano	celtohispana
celtohispánico	celtohispánica
celtolatino	celtolatina
celtíbero	celtíbera
celtídeo	celtídea
celulado	celulada
celulario	celularia
celulítico	celulítica
celulósico	celulósica
celíaco	celíaca
cementero	cementera
cementoso	cementosa
cenado	cenada
cenador	cenadora
cenagoso	cenagosa
cencero	cencera
cencerrado	cencerrada
cencido	cencida
cendrado	cendrada
cenestésico	cenestésica
ceniciento	cenicienta
cenizo	ceniza
cenizoso	cenizosa
cenobítico	cenobítica
cenoso	cenosa
cenozoico	cenozoica
censador	censadora
censatario	censataria
censitario	censitaria
censor	censora
censorino	censorina
censorio	censoria
censurador	censuradora
centavo	centava
centellador	centelladora
centenario	centenaria
centenero	centenera
centeno	centena
centenoso	centenosa
centimano	centimana
centiplicado	centiplicada
centrado	centrada
centralizador	centralizadora
centrifugador	centrifugadora
centroafricano	centroafricana
centroamericano	centroamericana
centrobárico	centrobárica
centrodelantero	centrodelantera
centroeuropeo	centroeuropea
centrífugo	centrífuga
centrípeto	centrípeta
centésimo	centésima
centígrado	centígrada
cenutrio	cenutria
cenzalino	cenzalina
cercador	cercadora
cercano	cercana
cercenador	cercenadora
cerdo	cerda
cerdoso	cerdosa
cerdón	cerdóna
cerealístico	cerealística
ceremoniero	ceremoniera
ceremonioso	ceremoniosa
ceremoniático	ceremoniática
cerero	cerera
ceretano	ceretana
cereño	cereña
cerillero	cerillera
cernedor	cernedora
cernejudo	cernejuda
ceroferario	ceroferaria
cerollo	cerollla
ceromático	ceromática
ceronero	ceronera
ceroso	cerosa
cerradero	cerradera
cerradizo	cerradiza
cerrado	cerrada
cerrador	cerradora
cerrajero	cerrajera
cerrateño	cerrateña
cerrero	cerrera
cerretano	cerretana
cerreño	cerreña
certero	certera
certificado	certificada
certificador	certificadora
certificatorio	certificatoria
certísimo	certísima
cervantesco	cervantesca
cervantino	cervantina
cervantófilo	cervantófila
cervatillo	cervatillla
cervato	cervata
cervecero	cervecera
cerverano	cerverana
cervigudo	cerviguda
cervino	cervina
cervuno	cervuna
cervántico	cervántica
cerífero	cerífera
cerúleo	cerúlea
cesaraugustano	cesaraugustana
cesariano	cesariana
cesarino	cesarina
cesenés	cesenésa
cesionario	cesionaria
cesonario	cesonaria
cespitoso	cespitosa
cestero	cestera
cesáreo	cesárea
cete	ceta
cetrero	cetrera
cetrino	cetrina
cetáceo	cetácea
cetónico	cetónica
ceñido	ceñida
ceñoso	ceñosa
ceñudo	ceñuda
chabacano	chabacana
chabacán	chabacána
chacabucano	chacabucana
chacarero	chacarera
chachaguato	chachaguata
chachapoyano	chachapoyana
chacharero	chacharera
chacharón	chacharóna
chacho	chacha
chacinero	chacinera
chaconero	chaconera
chacoslovaco	chacoslovaca
chacotero	chacotera
chacrero	chacrera
chadiano	chadiana
chafalditero	chafalditera
chafallón	chafallóna
chafardero	chafardera
chafirete	chafireta
chahuador	chahuadora
chaitenino	chaitenina
chajuanado	chajuanada
chalaco	chalaca
chalado	chalada
chalanesco	chalanesca
chalateco	chalateca
chalequero	chalequera
challapateño	challapateña
chalán	chalána
chamaco	chamaca
chamagoso	chamagosa
chamanístico	chamanística
chamarilero	chamarilera
chamarillero	chamarillera
chamarillón	chamarillóna
chambeador	chambeadora
chambergo	chamberga
chambero	chambera
chambroso	chambrosa
chambón	chambóna
chamicado	chamicada
chamicero	chamicera
chamizo	chamiza
chamo	chama
chamorro	chamorrra
champudo	champuda
champurreado	champurreada
chamullento	chamullenta
chamullero	chamullera
chamuscado	chamuscada
chamánico	chamánica
chancero	chancera
chanchamayino	chanchamayina
chanchero	chanchera
chancho	chancha
chanchullero	chanchullera
chancletero	chancletera
chancletudo	chancletuda
chancón	chancóna
chandoso	chandosa
chanflón	chanflóna
changallo	changallla
chango	changa
changonetero	changonetera
chapaco	chapaca
chapado	chapada
chapareño	chapareña
chaparro	chaparrra
chaparrudo	chaparruda
chapeado	chapeada
chapeador	chapeadora
chaperonado	chaperonada
chaperón	chaperóna
chapeteado	chapeteada
chapetón	chapetóna
chapirón	chapiróna
chapo	chapa
chapucero	chapucera
chaquetero	chaquetera
chaqueño	chaqueña
charanguero	charanguera
charañeño	charañeña
charcutero	charcutera
charcón	charcóna
charlador	charladora
charlatán	charlatána
charlón	charlóna
charnego	charnega
charolado	charolada
charquino	charquina
charraludo	charraluda
charrasqueado	charrasqueada
charro	charrra
charrulo	charrula
chascoso	chascosa
chascudo	chascuda
chascón	chascóna
chasqueador	chasqueadora
chasquero	chasquera
chatarrero	chatarrera
chatero	chatera
chato	chata
chatungo	chatunga
chaval	chavala
chavo	chava
chavón	chavóna
chañaralino	chañaralina
checheno	chechena
checo	checa
checoeslovaco	checoeslovaca
cheloso	chelosa
chepenano	chepenana
cheposo	cheposa
chepudo	chepuda
chero	chera
cheso	chesa
cheto	cheta
chetumaleño	chetumaleña
cheuto	cheuta
chiapaneco	chiapaneca
chibolo	chibola
chicanero	chicanera
chicano	chicana
chicarrero	chicarrera
chicarrón	chicarróna
chicharrero	chicharrera
chicharrón	chicharróna
chichimeco	chichimeca
chichipato	chichipata
chiclanero	chiclanera
chiclayano	chiclayana
chiclero	chiclera
chicloso	chiclosa
chico	chica
chicoco	chicoca
chicoriáceo	chicoriácea
chicote	chicota
chido	chida
chiflado	chiflada
chigrero	chigrera
chigüín	chigüína
chihuahueño	chihuahueña
chilango	chilanga
chileno	chilena
chilero	chilera
chilindrinero	chilindrinera
chillador	chilladora
chillo	chillla
chillón	chillóna
chilmolero	chilmolera
chiloso	chilosa
chilote	chilota
chilpancingüeño	chilpancingüeña
chilpayate	chilpayata
chilposo	chilposa
chimalteco	chimalteca
chimbador	chimbadora
chimbo	chimba
chimirringo	chimirringa
chimiscolero	chimiscolera
chimuelo	chimuela
chinampero	chinampera
chinandegano	chinandegana
chinchalero	chinchalera
chinchano	chinchana
chinchorrero	chinchorrera
chinchoso	chinchosa
chinesco	chinesca
chingado	chingada
chingo	chinga
chinguero	chinguera
chingón	chingóna
chinito	chinita
chino	china
chintano	chintana
chipeado	chipeada
chiquillo	chiquillla
chiquilín	chiquilína
chiquimulteco	chiquimulteca
chiquirritico	chiquirritica
chiquirritín	chiquirritína
chiquitano	chiquitana
chiquitico	chiquitica
chiquito	chiquita
chiquitín	chiquitína
chiricano	chiricana
chiriguano	chiriguana
chiringo	chiringa
chiripero	chiripera
chirizo	chiriza
chirmoloso	chirmolosa
chirreador	chirreadora
chirriadero	chirriadera
chirrisco	chirrisca
chismero	chismera
chismográfico	chismográfica
chismoso	chismosa
chispero	chispera
chispo	chispa
chispoleto	chispoleta
chisposo	chisposa
chistoso	chistosa
chitreano	chitreana
chivado	chivada
chivarro	chivarrra
chivato	chivata
chivero	chivera
chiviento	chivienta
chivo	chiva
chivudo	chivuda
chivón	chivóna
choapino	choapina
chocador	chocadora
chocallero	chocallera
chocarrero	chocarrera
chochero	chochera
chocho	chocha
choclonero	choclonera
choclón	choclóna
choco	choca
chocoano	chocoana
chocolateado	chocolateada
chocolatero	chocolatera
chocón	chocóna
cholco	cholca
cholenco	cholenca
cholero	cholera
cholo	chola
cholotón	cholotóna
cholulteco	cholulteca
cholutecano	cholutecana
chombo	chomba
chompapo	chompapa
chompipe	chompipa
chono	chona
chontaleño	chontaleña
chorbo	chorba
chorchero	chorchera
choreto	choreta
choricero	choricera
chorizo	choriza
choro	chora
chorompo	chorompa
chorreado	chorreada
chorrocientos	chorrocientas
chorvo	chorva
chotano	chotana
choteado	choteada
choteador	choteadora
choto	chota
chotuno	chotuna
choyudo	choyuda
chozno	chozna
chozpón	chozpóna
chucano	chucana
chuchero	chuchera
chucho	chucha
chuchoquero	chuchoquera
chuchumeco	chuchumeca
chuchurrío	chuchurría
chuco	chuca
chucuiteño	chucuiteña
chucuto	chucuta
chueco	chueca
chufero	chufera
chufletero	chufletera
chulapo	chulapa
chulesco	chulesca
chuletón	chuletóna
chulo	chula
chulumaneño	chulumaneña
chulunco	chulunca
chulángano	chulángana
chulón	chulóna
chumbivalcano	chumbivalcana
chumbo	chumba
chuncho	chuncha
chunchoso	chunchosa
chungo	chunga
chungón	chungóna
chupadero	chupadera
chupado	chupada
chupador	chupadora
chupaquino	chupaquina
chupativo	chupativa
chupón	chupóna
chupóptero	chupóptera
chuquisaqueño	chuquisaqueña
churepo	churepa
churero	churera
churrero	churrera
churretoso	churretosa
churriento	churrienta
churrigueresco	churrigueresca
churrioso	churriosa
churro	churrra
churroso	churrosa
churrullero	churrullera
churrusco	churrusca
churuncullo	churuncullla
chusco	chusca
chuto	chuta
chuyo	chuya
chuznieto	chuznieta
chuzón	chuzóna
chuñusco	chuñusca
chádico	chádica
chúcaro	chúcara
cianótico	cianótica
cibaeño	cibaeña
cibario	cibaria
cibdadano	cibdadana
cibeleo	cibelea
cibernético	cibernética
cicadáceo	cicadácea
cicatero	cicatera
cicatrizativo	cicatrizativa
ciceroniano	ciceroniana
cicerón	ciceróna
cicloideo	cicloidea
ciclotímico	ciclotímica
ciclístico	ciclística
ciclónico	ciclónica
ciclópico	ciclópica
cico	cica
cicádeo	cicádea
cidiano	cidiana
ciego	ciega
cienciológico	cienciológica
cienciólogo	ciencióloga
cienfueguero	cienfueguera
cienmillonésimo	cienmillonésima
cienmilmillonésimo	cienmilmillonésima
cienmilésimo	cienmilésima
cienoso	cienosa
científico	científica
cierto	cierta
ciervo	cierva
cifrado	cifrada
cigarralero	cigarralera
cigarrero	cigarrera
cigofiláceo	cigofilácea
cigofíleo	cigofílea
cigomorfo	cigomorfa
cigomático	cigomática
ciguato	ciguata
ciliado	ciliada
cillo	cillla
cilíndrico	cilíndrica
cimbalero	cimbalera
cimbrador	cimbradora
cimbreño	cimbreña
cimbrio	cimbria
cimbro	cimbra
cimentador	cimentadora
cimerio	cimeria
cimero	cimera
cincado	cincada
cincelador	cinceladora
cinchado	cinchada
cincuentavo	cincuentava
cincuentenario	cincuentenaria
cincuenteno	cincuentena
cincuentón	cincuentóna
cinegético	cinegética
cinematográfico	cinematográfica
cinemático	cinemática
cinerario	cineraria
cinericio	cinericia
cingalés	cingalésa
cingiberáceo	cingiberácea
cinqueno	cinquena
cinqueño	cinqueña
cinteado	cinteada
cintero	cintera
cintrado	cintrada
cintroniguero	cintroniguera
cinámico	cinámica
cinéfilo	cinéfila
cinéreo	cinérea
cinético	cinética
ciperáceo	ciperácea
cipolino	cipolina
cipote	cipota
cipresino	cipresina
ciprino	ciprina
ciprio	cipria
circadiano	circadiana
circasiano	circasiana
circulatorio	circulatoria
circunciso	circuncisa
circunfuso	circunfusa
circunscripto	circunscripta
circunscrito	circunscrita
circunspecto	circunspecta
circunstanciado	circunstanciada
circunvecino	circunvecina
cirenaico	cirenaica
cireneo	cirenea
cirigallo	cirigallla
cirineo	cirinea
cirquero	cirquera
cirroso	cirrosa
cirrótico	cirrótica
cirujano	cirujana
cirílico	cirílica
cisalpino	cisalpina
cisandino	cisandina
cismontano	cismontana
cismático	cismática
cispadano	cispadana
cistáceo	cistácea
cistíneo	cistínea
citadino	citadina
citador	citadora
citano	citana
citatorio	citatoria
citereo	citerea
cito	cito
citológico	citológica
citoplasmático	citoplasmática
citoplásmico	citoplásmica
citostático	citostática
citramontano	citramontana
citrino	citrina
citólogo	citóloga
ciudadano	ciudadana
ciudadrealeño	ciudadrealeña
civilizado	civilizada
civilizador	civilizadora
cizañador	cizañadora
cizañero	cizañera
ciático	ciática
clamoroso	clamorosa
clamoso	clamosa
clandestino	clandestina
claretiano	claretiana
claridoso	claridosa
clarificador	clarificadora
clarificativo	clarificativa
clarinado	clarinada
clarinero	clarinera
clariniano	clariniana
claro	clara
clarucho	clarucha
clarífico	clarífica
clasificado	clasificada
clasificador	clasificadora
clasificatorio	clasificatoria
claustrofóbico	claustrofóbica
clausulado	clausulada
clavadizo	clavadiza
clavado	clavada
clavario	clavaria
clavero	clavera
claviculado	claviculada
clentino	clentina
cleptocrático	cleptocrática
cleptomaníaco	cleptomaníaca
clerófobo	clerófoba
cletómano	cletómana
cliceño	cliceña
cliente	clienta
climatizado	climatizada
climatizador	climatizadora
climatológico	climatológica
climatérico	climatérica
climático	climática
clinero	clinera
clistelero	clistelera
clitoriano	clitoriana
clitoridiano	clitoridiana
clivoso	clivosa
clohídrico	clohídrica
clorado	clorada
cloratado	cloratada
clorofílico	clorofílica
cloroso	clorosa
clorurado	clorurada
clorítico	clorítica
clorótico	clorótica
clueco	clueca
clásico	clásica
clástico	clástica
clínico	clínica
clítico	clítica
clónico	clónica
clórico	clórica
cneoráceo	cneorácea
coacreedor	coacreedora
coacusado	coacusada
coadjutor	coadjutora
coadyutorio	coadyutoria
coadyuvador	coadyuvadora
coagulador	coaguladora
coaguloso	coagulosa
coaligado	coaligada
coarrendador	coarrendadora
coartado	coartada
coartador	coartadora
coautor	coautora
cobijador	cobijadora
cobijeño	cobijeña
cobradero	cobradera
cobrado	cobrada
cobrador	cobradora
cobratorio	cobratoria
cobreño	cobreña
cobrizo	cobriza
cocador	cocadora
cocainero	cocainera
cocainómano	cocainómana
cocalero	cocalera
coccígeo	coccígea
coccíneo	coccínea
coceador	coceadora
cocedero	cocedera
cocedizo	cocediza
cocedor	cocedora
cochabambino	cochabambina
cochambrero	cochambrera
cochambroso	cochambrosa
cochero	cochera
cochinero	cochinera
cochino	cochina
cocho	cocha
cochío	cochía
cocido	cocida
cocinero	cocinera
coclesano	coclesana
cocobolo	cocobola
cocolero	cocolera
cocoroco	cocoroca
cocoso	cocosa
codero	codera
codeudor	codeudora
codiciador	codiciadora
codicioso	codiciosa
codificador	codificadora
codirector	codirectora
codorro	codorrra
coeditor	coeditora
coercitivo	coercitiva
coeterno	coeterna
coetáneo	coetánea
coevo	coeva
cofiador	cofiadora
cofrero	cofrera
cofundador	cofundadora
cogecho	cogecha
cogedero	cogedera
cogedizo	cogediza
cogedor	cogedora
cogermano	cogermana
cogido	cogida
cogitagundo	cogitagunda
cogitativo	cogitativa
cognado	cognada
cognaticio	cognaticia
cognitivo	cognitiva
cognoscitivo	cognoscitiva
cogotudo	cogotuda
cogujonero	cogujonera
cohechador	cohechadora
coheredero	coheredera
cohermano	cohermana
cohesionador	cohesionadora
cohesivo	cohesiva
cohetero	cohetera
cohibido	cohibida
cohonestador	cohonestadora
coihaiquino	coihaiquina
coimero	coimera
coimputado	coimputada
coinquilino	coinquilina
cointeresado	cointeresada
cojedeño	cojedeña
cojijoso	cojijosa
cojo	coja
cojonudo	cojonuda
cojudo	cojuda
cojutepecano	cojutepecana
colaborador	colaboradora
colaborativo	colaborativa
colactáneo	colactánea
coladizo	coladiza
colagogo	colagoga
colativo	colativa
colchado	colchada
colchagüino	colchagüina
colchero	colchera
colchonero	colchonera
coleador	coleadora
coleccionador	coleccionadora
colecticio	colecticia
colectivero	colectivera
colectivo	colectiva
colector	colectora
colegatorio	colegatoria
colegislador	colegisladora
colero	colera
coletudo	coletuda
colgadero	colgadera
colgadizo	colgadiza
colgado	colgada
colgandero	colgandera
colicano	colicana
colicuativo	colicuativa
colillero	colillera
colimeño	colimeña
colimote	colimota
colino	colina
colinérgico	colinérgica
colipavo	colipava
collazo	collaza
collón	collóna
colmado	colmada
colmenero	colmenera
colmilludo	colmilluda
colmo	colma
colocado	colocada
colocho	colocha
colochón	colochóna
colocutor	colocutora
coloideo	coloidea
colombiano	colombiana
colombicutor	colombicutora
colombino	colombina
colombófilo	colombófila
colomín	colomína
coloneño	coloneña
colonizador	colonizadora
colono	colona
colorado	colorada
colorativo	colorativa
colorido	colorida
coloridor	coloridora
colorimétrico	colorimétrica
colorín	colorína
colposcópico	colposcópica
colquechaqueño	colquechaqueña
colquicáceo	colquicácea
coludo	coluda
columbino	columbina
columnado	columnada
columnario	columnaria
colusor	colusora
colusorio	colusoria
colágeno	colágena
colérico	colérica
colín	colína
comadrero	comadrera
comadrón	comadróna
comalido	comalida
comanditario	comanditaria
comarapeño	comarapeña
comarcano	comarcana
comatoso	comatosa
combarcano	combarcana
combatidor	combatidora
combativo	combativa
combinatorio	combinatoria
comblezo	combleza
combluezo	comblueza
combo	comba
comboso	combosa
combretáceo	combretácea
combusto	combusta
comechingón	comechingóna
comedero	comedera
comediante	comedianta
comedido	comedida
comediógrafo	comediógrafa
comedor	comedora
comelón	comelóna
comendatario	comendataria
comendaticio	comendaticia
comentador	comentadora
comenzadero	comenzadera
cometario	cometaria
cometedor	cometedora
comicastro	comicastra
comido	comida
comilón	comilóna
cominero	cominera
comisario	comisaria
comisionado	comisionada
commelináceo	commelinácea
comodatario	comodataria
comodidoso	comodidosa
comodino	comodina
comodín	comodína
comodón	comodóna
compacto	compacta
compadrito	compadrita
compadrón	compadróna
compaginado	compaginada
compaginador	compaginadora
compaisano	compaisana
comparado	comparada
comparativo	comparativa
compartidor	compartidora
compasado	compasada
compasionado	compasionada
compasivo	compasiva
compatricio	compatricia
compatrono	compatrona
compañero	compañera
compaño	compaña
compendiador	compendiadora
compendioso	compendiosa
compensador	compensadora
compensativo	compensativa
compensatorio	compensatoria
competidor	competidora
competitivo	competitiva
compilador	compiladora
compilatorio	compilatoria
complacedero	complacedera
complacedor	complacedora
complejo	compleja
complementario	complementaria
completivo	completiva
completo	completa
completorio	completoria
complexionado	complexionada
complexo	complexa
complicado	complicada
complido	complida
complotado	complotada
componado	componada
componedor	componedora
compositivo	compositiva
compositor	compositora
compostelano	compostelana
compradero	compradera
compradizo	compradiza
comprador	compradora
comprehensivo	comprehensiva
comprehensor	comprehensora
comprendedor	comprendedora
comprensivo	comprensiva
comprensor	comprensora
comprero	comprera
compresbítero	compresbítera
compresivo	compresiva
compresor	compresora
comprimario	comprimaria
comprimido	comprimida
comprobatorio	comprobatoria
comprofesor	comprofesora
comprometedor	comprometedora
comprometido	comprometida
compromisiario	compromisiaria
compromisorio	compromisoria
comprovinciano	comprovinciana
compueblano	compueblana
compuesto	compuesta
compulsivo	compulsiva
compungido	compungida
compungivo	compungiva
computador	computadora
comto	comta
comunero	comunera
comunicado	comunicada
comunicador	comunicadora
comunicativo	comunicativa
comunicólogo	comunicóloga
comunitario	comunitaria
conativo	conativa
concado	concada
concejal	concejala
concejero	concejera
concentrado	concentrada
concentrador	concentradora
concentuoso	concentuosa
concepcionero	concepcionera
concepcionino	concepcionina
conceptivo	conceptiva
concepto	concepta
conceptuoso	conceptuosa
concercano	concercana
concertador	concertadora
concesionario	concesionaria
concesivo	concesiva
concho	concha
conchoso	conchosa
conchudo	conchuda
conchífero	conchífera
concienzudo	concienzuda
conciliador	conciliadora
conciliativo	conciliativa
conciliatorio	conciliatoria
concino	concina
concionador	concionadora
conciso	concisa
concitador	concitadora
concitativo	concitativa
conciudadano	conciudadana
conclusivo	conclusiva
concluso	conclusa
concoideo	concoidea
concordador	concordadora
concordatario	concordataria
concordativo	concordativa
concorpóreo	concorpórea
concorvado	concorvada
concreado	concreada
concreto	concreta
concubino	concubina
conculcador	conculcadora
concurrido	concurrida
concusionario	concusionaria
concuñado	concuñada
concuño	concuña
concéntrico	concéntrica
conde	condesa
condenado	condenada
condenador	condenadora
condenatorio	condenatoria
condensador	condensadora
condensativo	condensativa
condenso	condensa
condicionado	condicionada
condicionador	condicionadora
condigno	condigna
condiscípulo	condiscípula
condrográfico	condrográfica
conducidor	conducidora
conducticio	conducticia
conductivo	conductiva
conductor	conductora
condueño	condueña
condómino	condómina
conectivo	conectiva
conector	conectora
conejero	conejera
conejo	coneja
conejuno	conejuna
conexivo	conexiva
conexo	conexa
confabulador	confabuladora
confeccionador	confeccionadora
confederado	confederada
confederativo	confederativa
confesado	confesada
confeso	confesa
confesor	confesora
confiado	confiada
confiador	confiadora
confianzudo	confianzuda
configurador	configuradora
confinado	confinada
confirmando	confirmanda
confirmativo	confirmativa
confirmatorio	confirmatoria
confiscado	confiscada
confiscatorio	confiscatoria
confitado	confitada
confitero	confitera
conflictivo	conflictiva
confortador	confortadora
